source,target,weight,source_color,target_color
RFC 1611,RFC 1448,3,#7C43B5,#7C43B5
RFC 1611,RFC 1034,3,#7C43B5,#7C43B5
RFC 1611,RFC 1035,11,#7C43B5,#7C43B5
RFC 1611,RFC 1123,1,#7C43B5,#7C43B5
RFC 1611,RFC 1156,1,#7C43B5,#7C43B5
RFC 1611,RFC 1157,1,#7C43B5,#7C43B5
RFC 1611,RFC 1212,1,#7C43B5,#7C43B5
RFC 1611,RFC 1443,1,#7C43B5,#7C43B5
RFC 1611,RFC 1444,1,#7C43B5,#7C43B5
RFC 1647,RFC 1041,4,#7C43B5,#7C43B5
RFC 1647,RFC 1647,33,#7C43B5,#7C43B5
RFC 1647,RFC 1091,1,#7C43B5,#7C43B5
RFC 1647,RFC 856,1,#7C43B5,#7C43B5
RFC 1647,RFC 885,1,#7C43B5,#7C43B5
RFC 1647,RFC 854,1,#7C43B5,#7C43B5
RFC 1647,RFC 860,1,#7C43B5,#7C43B5
RFC 1650,RFC 1213,4,#7C43B5,#7C43B5
RFC 1650,RFC 1573,12,#7C43B5,#7C43B5
RFC 1650,RFC 1398,3,#7C43B5,#7C43B5
RFC 1650,RFC 1650,19,#7C43B5,#7C43B5
RFC 1650,RFC 1442,2,#7C43B5,#7C43B5
RFC 1650,RFC 1445,2,#7C43B5,#7C43B5
RFC 1650,RFC 1448,2,#7C43B5,#7C43B5
RFC 1650,RFC 1229,3,#7C43B5,#7C43B5
RFC 1650,RFC 1155,1,#7C43B5,#7C43B5
RFC 1650,RFC 1284,3,#7C43B5,#7C43B5
RFC 1650,RFC 1052,1,#7C43B5,#7C43B5
RFC 1650,RFC 1109,1,#7C43B5,#7C43B5
RFC 1650,RFC 1156,1,#7C43B5,#7C43B5
RFC 1650,RFC 1157,1,#7C43B5,#7C43B5
RFC 1650,RFC 1212,1,#7C43B5,#7C43B5
RFC 1657,RFC 1442,1,#7C43B5,#7C43B5
RFC 1657,RFC 1213,2,#7C43B5,#7C43B5
RFC 1657,RFC 1445,1,#7C43B5,#7C43B5
RFC 1657,RFC 1448,1,#7C43B5,#7C43B5
RFC 1657,RFC 1657,20,#7C43B5,#7C43B5
RFC 1657,RFC 1654,1,#7C43B5,#7C43B5
RFC 1657,RFC 1655,1,#7C43B5,#7C43B5
RFC 1658,RFC 1442,2,#7C43B5,#7C43B5
RFC 1658,RFC 1213,3,#7C43B5,#7C43B5
RFC 1658,RFC 1658,17,#7C43B5,#7C43B5
RFC 1658,RFC 1445,2,#7C43B5,#7C43B5
RFC 1658,RFC 1448,2,#7C43B5,#7C43B5
RFC 1658,RFC 1573,1,#7C43B5,#7C43B5
RFC 1658,RFC 1659,1,#7C43B5,#7C43B5
RFC 1658,RFC 1660,1,#7C43B5,#7C43B5
RFC 1659,RFC 1442,2,#7C43B5,#7C43B5
RFC 1659,RFC 1213,3,#7C43B5,#7C43B5
RFC 1659,RFC 1659,20,#7C43B5,#7C43B5
RFC 1659,RFC 1445,2,#7C43B5,#7C43B5
RFC 1659,RFC 1448,2,#7C43B5,#7C43B5
RFC 1659,RFC 1573,1,#7C43B5,#7C43B5
RFC 1659,RFC 1658,1,#7C43B5,#7C43B5
RFC 1659,RFC 1471,1,#7C43B5,#7C43B5
RFC 1664,ITU X.400,1,#7C43B5,#7C43B5
RFC 1664,RFC 1327,83,#7C43B5,#7C43B5
RFC 1664,RFC 822,52,#7C43B5,#7C43B5
RFC 1664,RFC 1664,22,#7C43B5,#7C43B5
RFC 1664,RFC 1035,4,#7C43B5,#7C43B5
RFC 1664,RFC 1034,2,#7C43B5,#7C43B5
RFC 1664,RFC 1033,1,#7C43B5,#7C43B5
RFC 1664,ISO 10021,1,#7C43B5,#7C43B5
RFC 1696,RFC 1696,30,#7C43B5,#7C43B5
RFC 1696,RFC 1442,1,#7C43B5,#7C43B5
RFC 1696,RFC 1213,2,#7C43B5,#7C43B5
RFC 1696,RFC 1445,1,#7C43B5,#7C43B5
RFC 1696,RFC 1448,1,#7C43B5,#7C43B5
RFC 653,RFC 653,1,#7C43B5,#7C43B5
RFC 654,RFC 654,1,#7C43B5,#7C43B5
RFC 655,RFC 655,1,#7C43B5,#7C43B5
RFC 656,RFC 656,1,#7C43B5,#7C43B5
RFC 657,RFC 657,1,#7C43B5,#7C43B5
RFC 658,RFC 658,1,#7C43B5,#7C43B5
RFC 698,RFC 698,3,#7C43B5,#7C43B5
RFC 732,RFC 728,2,#7C43B5,#7C43B5
RFC 732,RFC 726,2,#7C43B5,#7C43B5
RFC 732,RFC 729,2,#7C43B5,#7C43B5
RFC 735,RFC 735,5,#7C43B5,#7C43B5
RFC 736,RFC 734,2,#7C43B5,#7C43B5
RFC 741,RFC 741,34,#7C43B5,#7C43B5
RFC 779,RFC 779,1,#7C43B5,#7C43B5
RFC 779,RFC 742,1,#7C43B5,#7C43B5
RFC 779,RFC 734,1,#7C43B5,#7C43B5
RFC 823,RFC 823,45,#7C43B5,#7C43B5
RFC 823,RFC 791,2,#7C43B5,#7C43B5
RFC 823,RFC 792,1,#7C43B5,#7C43B5
RFC 823,RFC 790,1,#7C43B5,#7C43B5
RFC 858,RFC 858,1,#7C43B5,#7C43B5
RFC 861,RFC 861,1,#7C43B5,#7C43B5
RFC 869,RFC 869,71,#7C43B5,#7C43B5
RFC 869,RFC 791,2,#7C43B5,#7C43B5
RFC 878,RFC 878,51,#7C43B5,#7C43B5
RFC 878,RFC 851,2,#7C43B5,#7C43B5
RFC 878,RFC 796,2,#7C43B5,#7C43B5
RFC 885,RFC 885,1,#7C43B5,#7C43B5
RFC 908,RFC 908,30,#7C43B5,#7C43B5
RFC 908,RFC 793,1,#7C43B5,#7C43B5
RFC 908,RFC 791,2,#7C43B5,#7C43B5
RFC 938,RFC 938,18,#7C43B5,#7C43B5
RFC 969,RFC 969,14,#7C43B5,#7C43B5
RFC 814,RFC 816,2,#7C43B5,#7C43B5
RFC 814,RFC 817,1,#7C43B5,#7C43B5
RFC 3966,ITU E.123,1,#7C43B5,#7C43B5
RFC 3966,RFC 2806,11,#7C43B5,#7C43B5
RFC 3966,RFC 3966,16,#7C43B5,#7C43B5
RFC 3966,RFC 3191,6,#7C43B5,#7C43B5
RFC 3966,RFC 3192,6,#7C43B5,#7C43B5
RFC 3966,RFC 3261,7,#7C43B5,#7C43B5
RFC 3966,RFC 2119,3,#7C43B5,#7C43B5
RFC 3966,RFC 2234,5,#7C43B5,#7C43B5
RFC 3966,RFC 2396,10,#7C43B5,#7C43B5
RFC 3966,RFC 3187,4,#7C43B5,#7C43B5
RFC 3966,RFC 3761,3,#7C43B5,#7C43B5
RFC 3966,RFC 3219,3,#7C43B5,#7C43B5
RFC 3966,RFC 2368,3,#7C43B5,#7C43B5
ITU E.118,ITU E.118,1,#7C43B5,#7C43B5
ITU E.118,ITU E.164,1,#7C43B5,#7C43B5
ITU E.118,ISO 7812-1,3,#7C43B5,#7C43B5
ITU E.118,ISO 7812-2,2,#7C43B5,#7C43B5
ITU E.118,ISO 7810,1,#7C43B5,#7C43B5
ITU E.118,ISO 7811-1,1,#7C43B5,#7C43B5
ITU E.118,ISO 7811-2,1,#7C43B5,#7C43B5
ITU E.118,ISO 7811-6,1,#7C43B5,#7C43B5
ITU E.118,ISO 7813,2,#7C43B5,#7C43B5
ITU E.161.1,ITU E.161.1,4,#7C43B5,#7C43B5
ITU E.161.1,ITU E.164,3,#7C43B5,#7C43B5
ITU E.195,ITU E.195,1,#7C43B5,#7C43B5
ITU E.195,ITU E.164,1,#7C43B5,#7C43B5
ITU E.195,ITU E.164.1,1,#7C43B5,#7C43B5
ITU E.195,ITU E.169.2,2,#7C43B5,#7C43B5
ITU E.195,ITU E.169.3,1,#7C43B5,#7C43B5
ITU E.195,ITU E.190,1,#7C43B5,#7C43B5
ITU E.195,ITU E.191,1,#7C43B5,#7C43B5
ITU E.195,ITU X.121,1,#7C43B5,#7C43B5
ITU E.195,ITU X.125,1,#7C43B5,#7C43B5
ITU E.195,ITU T.35,1,#7C43B5,#7C43B5
ITU E.195,ITU E.168,1,#7C43B5,#7C43B5
ITU E.910,ITU E.910,1,#7C43B5,#7C43B5
ITU E.910,ITU T.50,1,#7C43B5,#7C43B5
ITU E.910,RFC 1035,2,#7C43B5,#7C43B5
ITU E.910,RFC 1591,1,#7C43B5,#7C43B5
ITU E.910,RFC 3490,1,#7C43B5,#7C43B5
ITU E.910,RFC 3491,1,#7C43B5,#7C43B5
ITU E.910,RFC 3492,1,#7C43B5,#7C43B5
ITU E.910,ISO 10646,1,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2091,1,#7C43B5,#7C43B5
ITU Y.2091,ITU E.107,3,#7C43B5,#7C43B5
ITU Y.2091,ITU E.164,3,#7C43B5,#7C43B5
ITU Y.2091,ITU G.722,3,#7C43B5,#7C43B5
ITU Y.2091,ITU G.805,15,#7C43B5,#7C43B5
ITU Y.2091,ITU G.809,12,#7C43B5,#7C43B5
ITU Y.2091,ITU G.902,4,#7C43B5,#7C43B5
ITU Y.2091,ITU G.993.1,4,#7C43B5,#7C43B5
ITU Y.2091,ITU G.8081,3,#7C43B5,#7C43B5
ITU Y.2091,ITU H.248.1,4,#7C43B5,#7C43B5
ITU Y.2091,ITU M.3050.1,5,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.825,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.1703,4,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.1706,15,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.1741.1,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.1741.6,2,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.1742.1,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.1761,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Q.1762,5,#7C43B5,#7C43B5
ITU Y.2091,ITU T.120,3,#7C43B5,#7C43B5
ITU Y.2091,ITU T.137,3,#7C43B5,#7C43B5
ITU Y.2091,ITU X.200,6,#7C43B5,#7C43B5
ITU Y.2091,ITU X.462,3,#7C43B5,#7C43B5
ITU Y.2091,ITU X.601,3,#7C43B5,#7C43B5
ITU Y.2091,ITU X.603,3,#7C43B5,#7C43B5
ITU Y.2091,ITU X.800,4,#7C43B5,#7C43B5
ITU Y.2091,ITU X.811,6,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.101,5,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.110,6,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.1001,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.1411,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2001,5,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2002,2,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2011,7,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2012,12,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2015,9,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2017,5,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2018,23,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2021,4,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2031,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2111,15,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2171,4,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2201,18,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2205,2,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2236,4,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2261,9,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2262,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2271,10,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2601,2,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2611,3,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2701,6,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2703,2,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2720,18,#7C43B5,#7C43B5
ITU Y.2091,ITU Y.2807,2,#7C43B5,#7C43B5
ITU Y.2091,ITU Z.100,4,#7C43B5,#7C43B5
ITU Y.2091,ISO 7498-1,1,#7C43B5,#7C43B5
ITU Y.2091,ISO 11588-3,1,#7C43B5,#7C43B5
ITU Y.2091,ISO 16512-1,1,#7C43B5,#7C43B5
ITU Y.2091,ISO 10181-2,1,#7C43B5,#7C43B5
ITU E.121,ITU E.121,1,#7C43B5,#7C43B5
ITU E.121,ITU E.122,1,#7C43B5,#7C43B5
ITU E.121,ITU E.181,1,#7C43B5,#7C43B5
ITU E.121,ITU F.910,1,#7C43B5,#7C43B5
ITU E.156,ITU E.156,1,#7C43B5,#7C43B5
ITU E.156,ITU E.152,1,#7C43B5,#7C43B5
ITU E.156,ITU E.154,1,#7C43B5,#7C43B5
ITU E.156,ITU E.155,1,#7C43B5,#7C43B5
ITU E.156,ITU E.164,1,#7C43B5,#7C43B5
ITU E.156,ITU E.164.1,1,#7C43B5,#7C43B5
ITU E.156,ITU E.164.2,1,#7C43B5,#7C43B5
ITU E.156,ITU E.164.3,1,#7C43B5,#7C43B5
ITU E.156,ITU E.168,1,#7C43B5,#7C43B5
ITU E.156,ITU E.169,1,#7C43B5,#7C43B5
ITU E.156,ITU E.169.1,1,#7C43B5,#7C43B5
ITU E.156,ITU E.169.2,1,#7C43B5,#7C43B5
ITU E.156,ITU E.169.3,1,#7C43B5,#7C43B5
ITU E.156,ITU E.190,1,#7C43B5,#7C43B5
ITU E.168.1,ITU E.168.1,1,#7C43B5,#7C43B5
ITU E.168.1,ITU E.164,1,#7C43B5,#7C43B5
ITU E.168.1,ITU E.168,1,#7C43B5,#7C43B5
ITU E.168.1,ITU E.190,1,#7C43B5,#7C43B5
ITU E.168.1,ITU E.195,1,#7C43B5,#7C43B5
ITU E.168.1,ITU F.850,1,#7C43B5,#7C43B5
ITU X.38,ITU X.400,1,#7C43B5,#7C43B5
ITU X.38,ITU X.402,1,#7C43B5,#7C43B5
ITU X.38,ITU X.411,1,#7C43B5,#7C43B5
ITU X.38,ITU X.420,1,#7C43B5,#7C43B5
ITU X.38,ITU F.420,1,#7C43B5,#7C43B5
ITU X.38,ITU F.423,1,#7C43B5,#7C43B5
ITU X.38,ITU E.164,1,#7C43B5,#7C43B5
ITU E.152,ITU E.152,1,#7C43B5,#7C43B5
ITU E.152,ITU D.115,1,#7C43B5,#7C43B5
ITU E.152,ITU E.105,1,#7C43B5,#7C43B5
ITU E.152,ITU E.169.1,1,#7C43B5,#7C43B5
ITU F.850,ITU F.850,1,#7C43B5,#7C43B5
ITU E.155,ITU E.105,1,#7C43B5,#7C43B5
ITU E.155,ITU E.141,1,#7C43B5,#7C43B5
ITU E.154,ITU E.105,1,#7C43B5,#7C43B5
ITU E.154,ITU E.141,1,#7C43B5,#7C43B5
RFC 1016,RFC 1016,17,#7C43B5,#7C43B5
RFC 1016,RFC 998,1,#7C43B5,#7C43B5
RFC 1016,RFC 791,1,#7C43B5,#7C43B5
RFC 1016,RFC 792,1,#7C43B5,#7C43B5
RFC 1058,RFC 1058,32,#7C43B5,#7C43B5
RFC 1058,RFC 1009,1,#7C43B5,#7C43B5
RFC 1058,RFC 816,1,#7C43B5,#7C43B5
RFC 1071,RFC 1071,23,#7C43B5,#7C43B5
RFC 1131,RFC 1131,2,#7C43B5,#7C43B5
RFC 1141,RFC 1071,3,#7C43B5,#7C43B5
RFC 1141,RFC 1141,1,#7C43B5,#7C43B5
RFC 1224,RFC 1224,22,#7C43B5,#7C43B5
RFC 1224,RFC 1155,1,#7C43B5,#7C43B5
RFC 1224,RFC 1213,1,#7C43B5,#7C43B5
RFC 1224,RFC 1189,1,#7C43B5,#7C43B5
RFC 1224,RFC 1157,1,#7C43B5,#7C43B5
RFC 1224,RFC 1060,1,#7C43B5,#7C43B5
RFC 1254,RFC 1254,24,#7C43B5,#7C43B5
RFC 1254,RFC 792,2,#7C43B5,#7C43B5
RFC 1254,RFC 1009,2,#7C43B5,#7C43B5
RFC 1254,RFC 793,3,#7C43B5,#7C43B5
RFC 1254,RFC 1122,1,#7C43B5,#7C43B5
RFC 1317,RFC 1155,3,#7C43B5,#7C43B5
RFC 1317,RFC 1212,3,#7C43B5,#7C43B5
RFC 1317,RFC 1156,2,#7C43B5,#7C43B5
RFC 1317,RFC 1213,3,#7C43B5,#7C43B5
RFC 1317,RFC 1157,2,#7C43B5,#7C43B5
RFC 1317,RFC 1317,17,#7C43B5,#7C43B5
RFC 1317,RFC 1052,1,#7C43B5,#7C43B5
RFC 1317,RFC 1109,1,#7C43B5,#7C43B5
RFC 1317,RFC 1215,1,#7C43B5,#7C43B5
RFC 1333,RFC 1333,16,#7C43B5,#7C43B5
RFC 1333,RFC 1331,1,#7C43B5,#7C43B5
RFC 1333,RFC 1155,1,#7C43B5,#7C43B5
RFC 1333,RFC 1172,1,#7C43B5,#7C43B5
RFC 1398,RFC 1155,3,#7C43B5,#7C43B5
RFC 1398,RFC 1212,5,#7C43B5,#7C43B5
RFC 1398,RFC 1398,17,#7C43B5,#7C43B5
RFC 1398,RFC 1156,2,#7C43B5,#7C43B5
RFC 1398,RFC 1213,3,#7C43B5,#7C43B5
RFC 1398,RFC 1157,2,#7C43B5,#7C43B5
RFC 1398,RFC 1229,6,#7C43B5,#7C43B5
RFC 1398,RFC 1284,3,#7C43B5,#7C43B5
RFC 1398,RFC 1052,1,#7C43B5,#7C43B5
RFC 1398,RFC 1109,1,#7C43B5,#7C43B5
RFC 1542,RFC 1532,1,#7C43B5,#7C43B5
RFC 1542,RFC 1542,23,#7C43B5,#7C43B5
RFC 1542,RFC 951,1,#7C43B5,#7C43B5
RFC 1542,RFC 1497,1,#7C43B5,#7C43B5
RFC 1542,RFC 1541,1,#7C43B5,#7C43B5
RFC 1542,RFC 826,1,#7C43B5,#7C43B5
RFC 1542,RFC 1256,1,#7C43B5,#7C43B5
RFC 1542,RFC 1340,1,#7C43B5,#7C43B5
RFC 1716,RFC 1716,191,#7C43B5,#7C43B5
RFC 1716,RFC 791,26,#7C43B5,#7C43B5
RFC 1716,RFC 922,2,#7C43B5,#7C43B5
RFC 1716,RFC 1009,2,#7C43B5,#7C43B5
RFC 1716,RFC 1610,1,#7C43B5,#7C43B5
RFC 1716,RFC 1700,1,#7C43B5,#7C43B5
RFC 1716,RFC 1122,2,#7C43B5,#7C43B5
RFC 1716,RFC 1123,1,#7C43B5,#7C43B5
RFC 1716,RFC 1038,1,#7C43B5,#7C43B5
RFC 1716,RFC 795,1,#7C43B5,#7C43B5
RFC 1716,RFC 1131,1,#7C43B5,#7C43B5
RFC 1716,RFC 975,1,#7C43B5,#7C43B5
RFC 1716,RFC 888,1,#7C43B5,#7C43B5
RFC 1716,RFC 904,11,#7C43B5,#7C43B5
RFC 1716,ISO 7489,1,#7C43B5,#7C43B5
RFC 1772,RFC 1164,2,#7C43B5,#7C43B5
RFC 1772,RFC 1772,18,#7C43B5,#7C43B5
RFC 1772,RFC 1104,2,#7C43B5,#7C43B5
RFC 1772,RFC 1519,1,#7C43B5,#7C43B5
RFC 817,RFC 813,1,#7C43B5,#7C43B5
RFC 817,RFC 814,1,#7C43B5,#7C43B5
RFC 817,RFC 815,1,#7C43B5,#7C43B5
RFC 904,RFC 827,2,#7C43B5,#7C43B5
RFC 904,RFC 888,12,#7C43B5,#7C43B5
RFC 2178,RFC 1583,28,#7C43B5,#7C43B5
RFC 2178,RFC 2178,210,#7C43B5,#7C43B5
RFC 2178,RFC 1349,2,#7C43B5,#7C43B5
RFC 2178,RFC 791,1,#7C43B5,#7C43B5
RFC 2178,RFC 905,1,#7C43B5,#7C43B5
RFC 2178,RFC 1112,1,#7C43B5,#7C43B5
RFC 2178,RFC 1213,1,#7C43B5,#7C43B5
RFC 2178,RFC 1519,1,#7C43B5,#7C43B5
RFC 2178,RFC 1293,1,#7C43B5,#7C43B5
RFC 2178,RFC 1586,1,#7C43B5,#7C43B5
RFC 2178,RFC 1321,1,#7C43B5,#7C43B5
RFC 2178,RFC 1584,1,#7C43B5,#7C43B5
RFC 2178,RFC 1587,1,#7C43B5,#7C43B5
RFC 2178,RFC 1191,1,#7C43B5,#7C43B5
RFC 2178,RFC 1771,1,#7C43B5,#7C43B5
RFC 1885,RFC 1112,6,#7C43B5,#7C43B5
RFC 1885,RFC 1885,19,#7C43B5,#7C43B5
RFC 1885,RFC 792,3,#7C43B5,#7C43B5
RFC 1885,RFC 1191,3,#7C43B5,#7C43B5
RFC 1885,RFC 1122,3,#7C43B5,#7C43B5
RFC 1885,RFC 1883,1,#7C43B5,#7C43B5
RFC 1885,RFC 1884,1,#7C43B5,#7C43B5
RFC 1981,RFC 1191,8,#7C43B5,#7C43B5
RFC 1981,RFC 1981,14,#7C43B5,#7C43B5
RFC 1981,RFC 1885,1,#7C43B5,#7C43B5
RFC 1981,RFC 1883,1,#7C43B5,#7C43B5
RFC 1981,RFC 905,1,#7C43B5,#7C43B5
RFC 1981,RFC 1057,1,#7C43B5,#7C43B5
RFC 3035,RFC 3035,19,#7C43B5,#7C43B5
RFC 3035,RFC 2119,1,#7C43B5,#7C43B5
RFC 3035,RFC 2684,6,#7C43B5,#7C43B5
RFC 3035,RFC 3031,1,#7C43B5,#7C43B5
RFC 3035,RFC 3036,1,#7C43B5,#7C43B5
RFC 3035,RFC 3032,1,#7C43B5,#7C43B5
RFC 3035,RFC 3038,1,#7C43B5,#7C43B5
RFC 2463,RFC 2463,17,#7C43B5,#7C43B5
RFC 2463,RFC 1885,2,#7C43B5,#7C43B5
RFC 2463,RFC 792,3,#7C43B5,#7C43B5
RFC 2463,RFC 2119,3,#7C43B5,#7C43B5
RFC 2463,RFC 1122,3,#7C43B5,#7C43B5
RFC 2463,RFC 2460,1,#7C43B5,#7C43B5
RFC 2463,RFC 2373,1,#7C43B5,#7C43B5
RFC 2463,RFC 2461,1,#7C43B5,#7C43B5
RFC 2463,RFC 1981,1,#7C43B5,#7C43B5
RFC 2463,RFC 2401,1,#7C43B5,#7C43B5
RFC 2463,RFC 2402,1,#7C43B5,#7C43B5
RFC 2463,RFC 2406,1,#7C43B5,#7C43B5
RFC 2463,RFC 1112,1,#7C43B5,#7C43B5
RFC 2463,RFC 1191,1,#7C43B5,#7C43B5
RFC 3513,RFC 3513,25,#7C43B5,#7C43B5
RFC 3513,RFC 2373,3,#7C43B5,#7C43B5
RFC 3513,RFC 1888,2,#7C43B5,#7C43B5
RFC 3513,RFC 2374,2,#7C43B5,#7C43B5
RFC 3513,RFC 2460,1,#7C43B5,#7C43B5
RFC 3513,RFC 2026,2,#7C43B5,#7C43B5
RFC 3513,RFC 1546,1,#7C43B5,#7C43B5
RFC 3513,RFC 1519,1,#7C43B5,#7C43B5
RFC 3513,RFC 2464,1,#7C43B5,#7C43B5
RFC 3513,RFC 2467,1,#7C43B5,#7C43B5
RFC 3513,RFC 2375,1,#7C43B5,#7C43B5
RFC 3513,RFC 3041,1,#7C43B5,#7C43B5
RFC 3513,RFC 2470,1,#7C43B5,#7C43B5
RFC 3513,RFC 2893,1,#7C43B5,#7C43B5
RFC 3513,RFC 1933,1,#7C43B5,#7C43B5
RFC 3978,RFC 2026,10,#7C43B5,#7C43B5
RFC 3978,RFC 3979,6,#7C43B5,#7C43B5
RFC 3978,RFC 3978,17,#7C43B5,#7C43B5
RFC 3978,RFC 2028,3,#7C43B5,#7C43B5
RFC 4302,RFC 2402,8,#7C43B5,#7C43B5
RFC 4302,RFC 4302,33,#7C43B5,#7C43B5
RFC 4302,RFC 2119,2,#7C43B5,#7C43B5
RFC 4302,RFC 791,11,#7C43B5,#7C43B5
RFC 4302,RFC 3740,3,#7C43B5,#7C43B5
RFC 4302,RFC 3547,3,#7C43B5,#7C43B5
RFC 4302,RFC 2474,3,#7C43B5,#7C43B5
RFC 4302,RFC 3168,2,#7C43B5,#7C43B5
RFC 4302,RFC 2460,2,#7C43B5,#7C43B5
RFC 4302,RFC 4305,1,#7C43B5,#7C43B5
RFC 4302,RFC 4301,1,#7C43B5,#7C43B5
RFC 4302,RFC 1108,4,#7C43B5,#7C43B5
RFC 4302,RFC 4306,1,#7C43B5,#7C43B5
RFC 4302,RFC 1063,4,#7C43B5,#7C43B5
RFC 4302,RFC 1122,3,#7C43B5,#7C43B5
RFC 4302,RFC 1191,4,#7C43B5,#7C43B5
RFC 4302,RFC 1385,3,#7C43B5,#7C43B5
RFC 4302,RFC 1393,3,#7C43B5,#7C43B5
RFC 4302,RFC 1770,3,#7C43B5,#7C43B5
RFC 4302,RFC 2113,3,#7C43B5,#7C43B5
RFC 4302,RFC 1700,1,#7C43B5,#7C43B5
RFC 5085,RFC 5085,29,#7C43B5,#7C43B5
RFC 5085,RFC 4377,3,#7C43B5,#7C43B5
RFC 5085,RFC 3916,3,#7C43B5,#7C43B5
RFC 5085,RFC 3985,9,#7C43B5,#7C43B5
RFC 5085,RFC 2119,3,#7C43B5,#7C43B5
RFC 5085,RFC 3931,14,#7C43B5,#7C43B5
RFC 5085,RFC 4385,13,#7C43B5,#7C43B5
RFC 5085,RFC 4447,12,#7C43B5,#7C43B5
RFC 5085,RFC 4379,5,#7C43B5,#7C43B5
RFC 5085,RFC 792,8,#7C43B5,#7C43B5
RFC 5085,RFC 4443,8,#7C43B5,#7C43B5
RFC 5085,RFC 4446,6,#7C43B5,#7C43B5
RFC 5085,RFC 4448,3,#7C43B5,#7C43B5
RFC 5085,RFC 3032,3,#7C43B5,#7C43B5
RFC 5085,RFC 4928,3,#7C43B5,#7C43B5
RFC 5085,RFC 4454,4,#7C43B5,#7C43B5
RFC 5085,RFC 2434,8,#7C43B5,#7C43B5
RFC 5085,RFC 3438,3,#7C43B5,#7C43B5
RFC 5085,RFC 3448,3,#7C43B5,#7C43B5
RFC 5085,RFC 4023,3,#7C43B5,#7C43B5
RFC 4502,RFC 2021,6,#7C43B5,#7C43B5
RFC 4502,RFC 3273,6,#7C43B5,#7C43B5
RFC 4502,RFC 4502,142,#7C43B5,#7C43B5
RFC 4502,RFC 3410,5,#7C43B5,#7C43B5
RFC 4502,RFC 2578,4,#7C43B5,#7C43B5
RFC 4502,RFC 2579,5,#7C43B5,#7C43B5
RFC 4502,RFC 2580,4,#7C43B5,#7C43B5
RFC 4502,RFC 2863,5,#7C43B5,#7C43B5
RFC 4502,RFC 2819,10,#7C43B5,#7C43B5
RFC 4502,RFC 1513,3,#7C43B5,#7C43B5
RFC 4502,RFC 2074,1,#7C43B5,#7C43B5
RFC 4502,RFC 2108,3,#7C43B5,#7C43B5
RFC 4502,RFC 3414,3,#7C43B5,#7C43B5
RFC 4502,RFC 3415,3,#7C43B5,#7C43B5
RFC 4502,RFC 3417,6,#7C43B5,#7C43B5
RFC 5654,ITU G.805,1,#7C43B5,#7C43B5
RFC 5654,ITU Y.1401,1,#7C43B5,#7C43B5
RFC 5654,ITU Y.2611,1,#7C43B5,#7C43B5
RFC 5654,RFC 5654,30,#7C43B5,#7C43B5
RFC 5654,RFC 4929,3,#7C43B5,#7C43B5
RFC 5654,RFC 2119,4,#7C43B5,#7C43B5
RFC 5654,RFC 4427,6,#7C43B5,#7C43B5
RFC 5654,RFC 4397,4,#7C43B5,#7C43B5
RFC 5654,RFC 3031,3,#7C43B5,#7C43B5
RFC 5654,RFC 3985,3,#7C43B5,#7C43B5
RFC 5654,RFC 4139,3,#7C43B5,#7C43B5
RFC 5654,RFC 4258,3,#7C43B5,#7C43B5
RFC 5852,RFC 5493,5,#7C43B5,#7C43B5
RFC 5852,RFC 5852,23,#7C43B5,#7C43B5
RFC 5852,RFC 5741,1,#7C43B5,#7C43B5
